Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_situacio;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2018S003643    ;3;Sants-Montjuïc;18;Sants;207406;Brasil                                            ;38-40     ;Dijous;Dj;Laboral;2018;5;Maig;10;Tarda;19;No és causa del  vianant;Motocicleta;Home;21;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427342.37 ;4581268.76;2.129.971;41.377.816
2018S003644    ;2;Eixample;7;la Dreta de l'Eixample;148307;Aragó / Gràcia                                    ;;Dijous;Dj;Laboral;2018;5;Maig;10;Tarda;18;No és causa del  vianant;Taxi;Dona;73;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430277.16 ;4582833.02;2.164.884;41.392.165
2018S003645    ;1;Ciutat Vella;3;la Barceloneta;701266;Litoral (Besòs)                                   ;E22       ;Dijous;Dj;Laboral;2018;5;Maig;10;Tarda;19;No és causa del  vianant;Motocicleta;Dona;37;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432487.96 ;4581946.87;2.191.425;41.384.372
2018S003645    ;1;Ciutat Vella;3;la Barceloneta;701266;Litoral (Besòs)                                   ;;Dijous;Dj;Laboral;2018;5;Maig;10;Tarda;19;No és causa del  vianant;Motocicleta;Home;29;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;432487.96 ;4581946.87;2.191.425;41.384.372
2018S003646    ;1;Ciutat Vella;2;el Barri Gòtic;34308;Rambla                                            ;78-80     ;Dijous;Dj;Laboral;2018;5;Maig;10;Tarda;20;No és causa del  vianant;Motocicleta;Home;30;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430992.1  ;4581597.17;2.173.576;41.381.095
2018S003647    ;2;Eixample;7;la Dreta de l'Eixample;148307;Diagonal / Balmes                                 ;;Dijous;Dj;Laboral;2018;5;Maig;10;Tarda;20;No és causa del  vianant;Autobús;Dona;71;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429430.09 ;4583191.25;2.154.711;41.395.317
2018S003648    ;3;Sants-Montjuïc;11;el Poble-sec;361009;Paral·lel                                         ;79;Dijous;Dj;Laboral;2018;5;Maig;10;Nit;22;Desobeir el senyal del semàfor;Motocicleta;Home;36;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430409.77 ;4580895.48;2.166.693;41.374.725
2018S003648    ;3;Sants-Montjuïc;11;el Poble-sec;361009;Paral·lel                                         ;;Dijous;Dj;Laboral;2018;5;Maig;10;Nit;22;Desobeir el senyal del semàfor;Motocicleta;Home;51;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430409.77 ;4580895.48;2.166.693;41.374.725
2018S003649    ;2;Eixample;7;la Dreta de l'Eixample;349309;Universitat                                       ;37;Dijous;Dj;Laboral;2018;5;Maig;10;Tarda;18;No és causa del  vianant;Motocicleta;Dona;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430523;4582290.22;2.167.886;41.387.297
2018S003650    ;2;Eixample;7;la Dreta de l'Eixample;144601;Rosselló                                          ;308;Dijous;Dj;Laboral;2018;5;Maig;10;Tarda;20;No és causa del  vianant;Motocicleta;Home;53;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430546.86 ;4583833.94;2.167.995;41.401.203
2018S003650    ;2;Eixample;7;la Dreta de l'Eixample;144601;Rosselló                                          ;;Dijous;Dj;Laboral;2018;5;Maig;10;Tarda;20;No és causa del  vianant;Motocicleta;Home;61;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430546.86 ;4583833.94;2.167.995;41.401.203
2018S003651    ;2;Eixample;7;la Dreta de l'Eixample;148307;Diagonal                                          ;438;Divendres;Dv;Laboral;2018;5;Maig;11;Nit;3;No és causa del  vianant;Turisme;Home;44;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429990.21 ;4583397.95;2.161.386;41.397.228
2018S003653    ;5;Sarrià-Sant Gervasi;23;Sarrià;28000;Anglí                                             ;67;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;8;No és causa del  vianant;Motocicleta;Home;32;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;426658.65 ;4584253.41;2.121.434;41.404.635
2018S003654    ;7;Horta-Guinardó;43;Horta;59900;Porrera / Congrés                                 ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;7;No és causa del  vianant;Turisme;Dona;53;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;429878.93 ;4587902.33;2.159.533;41.437.787
2018S003654    ;7;Horta-Guinardó;43;Horta;59900;Porrera / Congrés                                 ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;7;No és causa del  vianant;Turisme;Home;40;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429878.93 ;4587902.33;2.159.533;41.437.787
2018S003655    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca / Dos de Maig                            ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;9;No és causa del  vianant;Ciclomotor;Home;19;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431651.12 ;4584550.2 ;2.181.123;41.407.749
2018S003656    ;3;Sants-Montjuïc;18;Sants;112605;Mig (Ascendent)                                   ;K14       ;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;9;No és causa del  vianant;Motocicleta;Home;48;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427387.19 ;4581227.8 ;2.130.512;41.377.451
2018S003657    ;1;Ciutat Vella;1;el Raval;198258;Nou de la Rambla                                  ;52-58     ;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;6;No és causa del  vianant;Turisme;Home;29;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430877.17 ;4581170.55;217.225;41.377.243
2018S003658    ;3;Sants-Montjuïc;16;la Bordeta;169409;Ildefons Cerdà / Badal                            ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;10;No és causa del  vianant;Motocicleta;Home;27;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427777.51 ;4579853.73;2.135.343;4.136.511
2018S003659    ;4;Les Corts;21;Pedralbes;333400;Diagonal                                          ;673-685   ;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;9;No és causa del  vianant;Motocicleta;Dona;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;425497.77 ;4581865.34;2.107.841;4.138.302
2018S003660    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;367504;Doctor Trueta / Àlaba                             ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;10;No és causa del  vianant;Taxi;Home;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432985.66 ;4583007.18;2.197.259;41.393.964
2018S003660    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;367504;Doctor Trueta / Àlaba                             ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;10;No és causa del  vianant;Turisme;Dona;74;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432985.66 ;4583007.18;2.197.259;41.393.964
2018S003662    ;9;Sant Andreu;63;Navas;367300;Espronceda / Clot                                 ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;9;No és causa del  vianant;Motocicleta;Home;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432500.46 ;4585396.58;2.191.189;41.415.444
2018S003663    ;7;Horta-Guinardó;37;el Carmel;3600;Calderón de la Barca                              ;85;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;10;No és causa del  vianant;Motocicleta;Home;24;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429624.72 ;4586026.54;2.156.709;41.420.871
2018S003664    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700122;Longitudinal 5                                    ;133;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;10;No és causa del  vianant;Motocicleta;Home;57;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;426211.45 ;4575615.47;2.117.136;41.326.796
2018S003665    ;4;Les Corts;19;les Corts;125006;Carles III / Corts                                ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;11;No és causa del  vianant;Motocicleta;Home;47;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427191.1  ;4581776.77;2.128.101;41.382.378
2018S003666    ;2;Eixample;5;el Fort Pienc;209900;Meridiana                                         ;61;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Motocicleta;Home;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432108.84 ;4583631.42;2.186.702;41.399.512
2018S003666    ;2;Eixample;5;el Fort Pienc;209900;Meridiana                                         ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Motocicleta;Home;39;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432108.84 ;4583631.42;2.186.702;41.399.512
2018S003667    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;180208;Diagonal / Muntaner                               ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;12;No és causa del  vianant;Motocicleta;Home;70;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429001.92 ;4583052.43;2.149.606;41.394.029
2018S003668    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Francesc Ferrer i Guàrdia / Polvorí               ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Motocicleta;Home;26;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428597.83 ;4580196.87;2.145.109;41.368.274
2018S003669    ;10;Sant Martí;71;Provençals del Poblenou;115603;Perú / Espronceda                                 ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;12;No és causa del  vianant;Motocicleta;Home;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433092.71 ;4584796.53;2.198.342;41.410.089
2018S003670    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;138201;Foc                                               ;56;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Motocicleta;Home;57;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428125.32 ;4578763.27;213.963;4.135.532
2018S003671    ;2;Eixample;5;el Fort Pienc;89004;Diagonal / Sardenya                               ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Bicicleta;Dona;62;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431264.72 ;4583795.85;2.176.586;41.400.922
2018S003672    ;6;Gràcia;31;la Vila de Gràcia;341908;Gràcia / Torrent d'en Vidalet                     ;;Dijous;Dj;Laboral;2018;5;Maig;10;Matí;9;No és causa del  vianant;Bicicleta;Dona;32;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429925.85 ;4584044.61;2.160.542;41.403.046
2018S003673    ;2;Eixample;9;la Nova Esquerra de l'Eixample;184402;Corts Catalanes                                   ;415;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Motocicleta;Dona;49;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429197.51 ;4581230.91;2.152.158;4.137.764
2018S003674    ;7;Horta-Guinardó;35;el Guinardó;363605;Maragall / Sant Antoni Maria Claret               ;;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;14;No és causa del  vianant;Motocicleta;Home;45;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431603.55 ;4585443.43;2.180.453;4.141.579
2018S003675    ;2;Eixample;7;la Dreta de l'Eixample;89004;Aragó / Pau Claris                                ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Motocicleta;Home;64;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430403.06 ;4582955.17;2.166.376;41.393.276
2018S003676    ;10;Sant Martí;71;Provençals del Poblenou;701414;Corts Catalanes                                   ;1043;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;16;No és causa del  vianant;Turisme;Dona;17;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;433387.34 ;4585365.24;2.201.804;41.415.235
2018S003676    ;10;Sant Martí;71;Provençals del Poblenou;701414;Corts Catalanes                                   ;;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;16;No és causa del  vianant;Turisme;Dona;32;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433387.34 ;4585365.24;2.201.804;41.415.235
2018S003677    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;41303;Balmes                                            ;402-404   ;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;16;No és causa del  vianant;Motocicleta;Dona;29;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428138.66 ;4584408.02;213.912;41.406.162
2018S003678    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes                                   ;642;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;16;Transitar a peu per la calçada;Taxi;Home;48;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;430661.49 ;4582591.37;2.169.508;41.390.021
2018S003679    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat)                               ;K115      ;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;16;No és causa del  vianant;Taxi;Dona;77;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431029.28 ;4580384.14;2.174.158;41.370.173
2018S003679    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat)                               ;;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;16;No és causa del  vianant;Taxi;Dona;80;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431029.28 ;4580384.14;2.174.158;41.370.173
2018S003679    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat)                               ;;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;16;No és causa del  vianant;Turisme;Dona;45;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431029.28 ;4580384.14;2.174.158;41.370.173
2018S003681    ;8;Nou Barris;49;Canyelles;700815;Favència / Caçador                                ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Turisme;Dona;18;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430471.16 ;4588315.38;2.166.573;41.441.559
2018S003681    ;8;Nou Barris;49;Canyelles;700815;Favència / Caçador                                ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Turisme;Dona;19;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430471.16 ;4588315.38;2.166.573;41.441.559
2018S003681    ;8;Nou Barris;49;Canyelles;700815;Favència / Caçador                                ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Turisme;Dona;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430471.16 ;4588315.38;2.166.573;41.441.559
2018S003681    ;8;Nou Barris;49;Canyelles;700815;Favència / Caçador                                ;;Divendres;Dv;Laboral;2018;5;Maig;11;Matí;13;No és causa del  vianant;Turisme;Home;22;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430471.16 ;4588315.38;2.166.573;41.441.559
2018S003682    ;2;Eixample;6;la Sagrada Família;73900;Cartagena / Rosselló                              ;;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;15;No és causa del  vianant;Bicicleta;Dona;52;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431366.1  ;4584649.15;2.177.702;41.408.616
2018S003683    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Diputació / Casanova                              ;;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;16;No és causa del  vianant;Motocicleta;Home;51;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429827.12 ;4582016.53;2.159.596;41.384.772
2018S003684    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;89004;Aribau                                            ;46;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;16;No és causa del  vianant;Motocicleta;Dona;21;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429891.3  ;4582349.64;2.160.325;41.387.777
2018S003685    ;3;Sants-Montjuïc;11;el Poble-sec;284101;Reina Maria Cristina                              ;feb-16;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;19;No és causa del  vianant;Motocicleta;Dona;29;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429027.83 ;4580682.83;2.150.194;41.372.689
2018S003686    ;5;Sarrià-Sant Gervasi;23;Sarrià;59604;Augusta / Hort de la Vila                         ;;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;19;No és causa del  vianant;Motocicleta;Home;23;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;426883.33 ;4583690.92;2.124.189;4.139.959
2018S003687    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú / Poblenou                                   ;;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;20;No és causa del  vianant;Motocicleta;Home;24;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;432709.25 ;4584421.07;2.193.796;41.406.675
2018S003687    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú / Poblenou                                   ;;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;20;No és causa del  vianant;Turisme;Home;19;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432709.25 ;4584421.07;2.193.796;41.406.675
2018S003688    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Besòs)                                   ;K170      ;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;18;No és causa del  vianant;Motocicleta;Dona;32;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;426933.47 ;4577222.83;2.125.569;41.341.339
2018S003689    ;10;Sant Martí;68;el Poblenou;42306;Bilbao                                            ;31;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;21;No és causa del  vianant;Motocicleta;Dona;36;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;433663.87 ;4583823.16;2.205.282;41.401.369
2018S003690    ;2;Eixample;7;la Dreta de l'Eixample;74506;Balmes / Provença                                 ;;Divendres;Dv;Laboral;2018;5;Maig;11;Tarda;20;No és causa del  vianant;Motocicleta;Home;21;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429743.72 ;4582869.41;21.585;41.392.446
2018S003691    ;2;Eixample;7;la Dreta de l'Eixample;148307;Diagonal                                          ;442;Divendres;Dv;Laboral;2018;5;Maig;11;Nit;23;Creuar per fora pas de vianants;Taxi;Home;66;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;429933.02 ;4583379.29;2.160.705;41.397.055
2018S003692    ;4;Les Corts;19;les Corts;66508;Madrid / Joan Güell                               ;;Divendres;Dv;Laboral;2018;5;Maig;11;Nit;22;No és causa del  vianant;Motocicleta;Home;28;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;427548.82 ;4581601.95;21.324;41.380.835
2018S003693    ;3;Sants-Montjuïc;15;Hostafrancs;37601;Béjar / Elisi                                     ;;Divendres;Dv;Laboral;2018;5;Maig;11;Nit;23;No és causa del  vianant;Turisme;Dona;66;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;428520.02 ;4581320.11;2.144.047;41.378.384
2018S003694    ;8;Nou Barris;48;la Guineueta;198167;Valldaura / Fabra i Puig                          ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Nit;1;No és causa del  vianant;Motocicleta;Home;21;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430446.33 ;4588059.23;2.166.306;4.143.925
2018S003694    ;8;Nou Barris;48;la Guineueta;198167;Valldaura / Fabra i Puig                          ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Nit;1;No és causa del  vianant;Motocicleta;Home;21;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;430446.33 ;4588059.23;2.166.306;4.143.925
2018S003696    ;10;Sant Martí;68;el Poblenou;30409;Bac de Roda                                       ;69;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;8;Altres;Bicicleta;Home;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433784.44 ;4584258.71;2.206.676;41.405.302
2018S003697    ;7;Horta-Guinardó;36;la Font d'en Fargues;12203;Aguilar / Montserrat de Casanovas                 ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;8;No és causa del  vianant;Turisme;Dona;71;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430711.74 ;4586255.07;2.169.689;41.423.023
2018S003698    ;1;Ciutat Vella;1;el Raval;157909;Hospital                                          ;46;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;10;Creuar per fora pas de vianants;Bicicleta;Dona;92;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430796.1  ;4581560.99;2.171.236;41.380.753
2018S003699    ;2;Eixample;6;la Sagrada Família;129007;Sardenya                                          ;302;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;11;No és causa del  vianant;Motocicleta;Home;47;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431133.89 ;4583946.72;2.175.004;41.402.269
2018S003700    ;2;Eixample;6;la Sagrada Família;362704;València                                          ;522;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;10;No és causa del  vianant;Motocicleta;Home;30;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431614.46 ;4584313.31;2.180.711;41.405.612
2018S003700    ;2;Eixample;6;la Sagrada Família;362704;València                                          ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;10;No és causa del  vianant;Motocicleta;Home;48;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431614.46 ;4584313.31;2.180.711;41.405.612
2018S003701    ;7;Horta-Guinardó;41;la Vall d'Hebron;701311;B-20 (Besòs)                                      ;K109      ;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;11;No és causa del  vianant;Motocicleta;Home;45;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428509.16 ;4586744.68;2.143.276;4.142.724
2018S003701    ;7;Horta-Guinardó;41;la Vall d'Hebron;701311;B-20 (Besòs)                                      ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;11;No és causa del  vianant;Turisme;Dona;39;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428509.16 ;4586744.68;2.143.276;4.142.724
2018S003701    ;7;Horta-Guinardó;41;la Vall d'Hebron;701311;B-20 (Besòs)                                      ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;11;No és causa del  vianant;Turisme;Dona;7;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428509.16 ;4586744.68;2.143.276;4.142.724
2018S003701    ;7;Horta-Guinardó;41;la Vall d'Hebron;701311;B-20 (Besòs)                                      ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;11;No és causa del  vianant;Turisme;Home;37;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428509.16 ;4586744.68;2.143.276;4.142.724
2018S003702    ;2;Eixample;7;la Dreta de l'Eixample;-1;Corts Catalanes / Roger de Llúria                 ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;12;No és causa del  vianant;Altres vehicles amb motor;Home;51;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430786.78 ;4582752.66;2.170.988;41.391.485
2018S003703    ;4;Les Corts;19;les Corts;330708;Sarrià                                            ;64-66     ;Dissabte;Ds;Laboral;2018;5;Maig;12;Matí;13;Creuar per fora pas de vianants;Motocicleta;Home;24;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;428222.66 ;4582737.59;2.140.323;41.391.124
2018S003704    ;2;Eixample;7;la Dreta de l'Eixample;71600;Casp                                              ;78;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;14;No és causa del  vianant;Ciclomotor;Dona;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431155.74 ;4582888.31;2.175.386;41.392.738
2018S003706    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;325005;Còrsega                                           ;495-501   ;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;15;No és causa del  vianant;Taxi;Dona;57;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;430640.34 ;4584143.61;2.169.077;41404
2018S003706    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;325005;Còrsega                                           ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;15;No és causa del  vianant;Taxi;Home;50;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430640.34 ;4584143.61;2.169.077;41404
2018S003706    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;325005;Còrsega                                           ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;15;No és causa del  vianant;Turisme;Home;23;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430640.34 ;4584143.61;2.169.077;41404
2018S003707    ;1;Ciutat Vella;2;el Barri Gòtic;177101;Laietana                                          ;11;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;18;No és causa del  vianant;Ciclomotor;Home;35;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431534.81 ;4581784.86;2.180.044;41.382.832
2018S003708    ;10;Sant Martí;68;el Poblenou;701265;B-10 (Besòs)                                      ;S23       ;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;15;No és causa del  vianant;Motocicleta;Home;49;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433339.26 ;4582749.76;2.201.517;41.391.675
2018S003709    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia / Diputació                                ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;18;No és causa del  vianant;Motocicleta;Dona;32;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430456.33 ;4582637.21;2.167.049;41.390.416
2018S003709    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia / Diputació                                ;;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;18;No és causa del  vianant;Motocicleta;Home;44;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430456.33 ;4582637.21;2.167.049;41.390.416
2018S003710    ;8;Nou Barris;53;la Trinitat Nova;4409;Aiguablava                                        ;16-18     ;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;18;No és causa del  vianant;Turisme;Home;66;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431714.88 ;4589003.26;2.181.382;41.447.861
2018S003711    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau                                            ;9;Dissabte;Ds;Laboral;2018;5;Maig;12;Tarda;20;No és causa del  vianant;Turisme;Dona;23;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430041.86 ;4582164.69;2.162.147;41.386.125
