Movie_Id,Year,Name,time,type,rate,votes
7969,1978.0,7 Grand Masters,,,,
7970,1947.0,Life With Father,118 min,movie,7.2,"4,265"
7971,2001.0,In the Bedroom,131 min,movie,7.4,"36,418"
7972,2000.0,Dancing in September,107 min,movie,6.5,375
7973,1995.0,The Sum of Us,,,,
7974,2002.0,Real Bout High School,,,,
7975,2005.0,Saiyuki: The Movie: Requiem,,,,
7976,1988.0,Ninja Academy,,,,
7977,1980.0,Maniac!,87 min,movie,6.5,"13,270"
7978,2001.0,U2: Elevation 2001: Live from Boston,,movie,8.5,"1,285"
7979,2005.0,The Muppets Wizard of Oz,120 min,movie,5.3,"3,079"
7980,1998.0,The Object of My Affection,111 min,movie,6.0,"18,264"
7981,2001.0,The Infinite Worlds of H.G. Wells,265 min,series,7.6,486
7982,2003.0,The Bathers,83 min,movie,3.8,167
7983,1990.0,An Angel at My Table,158 min,movie,7.5,"6,232"
7984,1993.0,Star Trek: Deep Space Nine: Season 1,,,,
7985,1968.0,Star Trek: The Original Series: Vols. 29-40,,,,
7986,1955.0,Love Is a Many-Splendored Thing,102 min,movie,6.5,"4,212"
7987,2003.0,Wrong Turn,84 min,movie,6.1,"104,694"
7988,2000.0,Vampires Anonymous,,,,
7989,1991.0,Beauty and the Beast: Special Edition,,,,
7990,2003.0,This Girl's Life,104 min,movie,5.8,"2,667"
7991,2003.0,The Hunted,94 min,movie,6.1,"42,399"
7992,1992.0,Prelude to a Kiss,105 min,movie,5.6,"7,466"
7993,1946.0,Great Expectations,118 min,movie,7.8,"21,059"
7994,2004.0,Carmen Electra's The Lap Dance,,,,
7995,2001.0,NHL: All Access!,50 min,movie,7.5,22
7996,2004.0,The Trail to Hope Rose,89 min,movie,5.9,324
7997,1995.0,Victor / Victoria,146 min,movie,7.8,"1,711"
7998,1998.0,The Celebration,105 min,movie,8.0,"75,103"
7999,1991.0,Mystery Date,97 min,movie,6.1,"2,436"
8000,2005.0,Sports Illustrated Swimsuit Edition: 2005,,,,
8001,1969.0,Sweet Charity,149 min,movie,7.0,"4,686"
8002,2004.0,Deewaar,163 min,movie,6.1,"1,250"
8003,2004.0,Harry Connick Jr.: Only You,,,,
8004,1998.0,The Best of So Graham Norton,,,,
8005,1986.0,Therese,94 min,movie,7.3,780
8006,1962.0,Hans Brinker,,,,
8007,1964.0,Nothing But a Man,95 min,movie,8.1,963
8008,1998.0,Treasure Island,94 min,movie,5.4,430
8009,2003.0,Recipe for Disaster,88 min,movie,4.8,314
8010,2002.0,3-2-1 Penguins: The Cheating Scales of Bullamanka,,,,
8011,2002.0,Jonah: A VeggieTales Movie,82 min,movie,6.4,"3,767"
8012,1991.0,Kickboxer 2,89 min,movie,4.5,"5,110"
8013,2003.0,Roy Orbison: Greatest Hits,,,,
8014,2002.0,All About the Benjamins,95 min,movie,5.9,"12,297"
8015,2005.0,Cold Case Files: The Most Infamous Cases,,,,
8016,1999.0,Eyes Wide Shut,159 min,movie,7.4,"287,581"
8017,1964.0,The Munsters: Season 1,,,,
8018,2001.0,Xtreme Martial Arts,,,,
8019,1995.0,Murder in the First,122 min,movie,7.3,"25,580"
8020,1989.0,Dead Calm,96 min,movie,6.8,"35,126"
8021,1980.0,Why Didn't They Ask Evans?,180 min,movie,7.2,515
8022,1982.0,Queen: We Will Rock You,,,,
8023,2001.0,Dark Descent,,,,
8024,2000.0,Divided We Fall,117 min,movie,7.8,"4,521"
8025,2003.0,Festival Express: Bonus Material,,,,
8026,1983.0,He-Man and the Masters of the Universe: Season 1: Vol. 1,,,,
8027,1980.0,Gloria,123 min,movie,7.1,"7,801"
8028,1993.0,White Lotus Cult,,,,
8029,2004.0,Dora the Explorer: Catch the Stars,,,,
8030,2004.0,Denied,96 min,movie,4.9,642
8031,1986.0,Ken Burns' America: The Statue of Liberty,,,,
8032,1973.0,Lisa & the Devil,,,,
8033,1992.0,Bebe's Kids,72 min,movie,5.8,"4,609"
8034,1946.0,The Harvey Girls,102 min,movie,7.1,"3,323"
8035,2002.0,Texas: 30 Odd Foot of Grunts,,,,
8036,1991.0,Chinese Ghost Story 3: Special Edition,,,,
8037,1995.0,Home for the Holidays,103 min,movie,6.6,"11,362"
8038,1950.0,Cinderella: Special Edition,,,,
8039,1975.0,Saturday Night Live: 25 Years of Music,,,,
8040,1971.0,The Old Grey Whistle Test: Vol. 1,,,,
8041,2002.0,Rare Birds,,,,
8042,1955.0,The Far Country,,,,
8043,1968.0,Blackbeard's Ghost,106 min,movie,6.9,"4,913"
8044,1988.0,American Gothic,,,,
8045,2003.0,Open Range,139 min,movie,7.4,"64,531"
8046,1993.0,Menace II Society,97 min,movie,7.5,"48,733"
8047,1994.0,Tandem,60 min,movie,5.6,78
8048,1965.0,Ladies and Gentlemen,45 min,movie,7.4,273
8049,1990.0,Dick Tracy,105 min,movie,6.1,"55,224"
8050,1999.0,Joan of Arc,180 min,series,6.6,"5,504"
8051,2001.0,The Curse of the Jade Scorpion,103 min,movie,6.7,"36,667"
8052,2000.0,Emmanuelle's Intimate Encounters,90 min,movie,3.9,160
8053,2000.0,Cardcaptors,30 min,series,8.2,775
8054,1994.0,The Monster,112 min,movie,7.5,"9,089"
8055,1972.0,The Bob Newhart Show: Season 1,,,,
8056,1993.0,The 13 Cold-Blooded Eagles,,,,
8057,1984.0,King Lear,,,,
8058,1999.0,Learning HTML: No Brainers,,,,
8059,1991.0,Rush: Chronicles,,,,
8060,1998.0,His and Her Circumstances,24 min,series,7.8,"1,238"
8061,2003.0,Black Sabbath: Never Say Die,,,,
8062,1999.0,Black Beauty (Animated),,,,
8063,1993.0,Calendar,74 min,movie,6.8,"1,898"
8064,1986.0,Mauvais Sang,105 min,movie,7.3,"6,518"
8065,1988.0,Lady in White,113 min,movie,6.6,"5,918"
8066,2003.0,Amandla! A Revolution in Four Part Harmony,,,,
8067,2001.0,The Inspector Lynley Mysteries: A Great Deliverance,,,,
8068,2003.0,Legally Exposed,,,,
8069,2002.0,Ax 'Em,,,,
8070,2004.0,Imagining Argentina,,,,
8071,2002.0,India: Kingdom of the Tiger: IMAX,,,,
8072,1995.0,Seven: Bonus Material,,,,
8073,1957.0,Night of the Demon / Curse of the Demon: Double Feature,,,,
8074,2001.0,Roughing It,,,,
8075,2000.0,The Last of the Blonde Bombshells,83 min,movie,7.2,"1,352"
8076,1987.0,Diane Schuur & the Count Basie Orchestra,51 min,movie,,
8077,1986.0,Something Wild,114 min,movie,6.9,"15,463"
8078,1995.0,Waiting to Exhale,124 min,movie,5.9,"9,073"
8079,1994.0,Interview with the Vampire,123 min,movie,7.6,"283,930"
8080,1997.0,Highlander: Season 6,,,,
8081,1994.0,Knowing Me Knowing You with Alan Partridge: The Complete Series,,,,
8082,2004.0,Koi Kaze,25 min,series,7.4,340
8083,1988.0,The Tracker,,,,
8084,1983.0,G.I. Joe: Season 1: Part 1,,,,
8085,1979.0,Star Blazers: Series 1: The Quest for Iscandar,,,,
8086,2001.0,Cats & Dogs,87 min,movie,5.1,"54,518"
8087,2004.0,Origins: Nova,,,,
8088,1947.0,13 Rue Madeleine,,,,
8089,1990.0,My Mother's Castle,98 min,movie,7.6,"4,591"
8090,1956.0,Bob Le Flambeur,98 min,movie,7.7,"10,086"
8091,2002.0,Lord of the Rings: The Two Towers: Bonus Material,,,,
8092,1983.0,The Right Stuff: Bonus Material,,,,
8093,1953.0,M. Hulot's Holiday,,,,
8094,1967.0,Easy Come,95 min,movie,5.3,"1,240"
8095,2003.0,Beef,103 min,movie,7.3,902
8096,1990.0,Mountains of the Moon,136 min,movie,7.2,"3,210"
8097,2004.0,Asylum of the Damned,,,,
8098,1978.0,The Buddy Holly Story,114 min,movie,7.2,"7,851"
8099,2002.0,Reign of Fire,101 min,movie,6.2,"122,996"
8100,1989.0,Doctor Who: The Curse of Fenric,,,,
8101,2002.0,Full Frontal,101 min,movie,4.7,"9,329"
8102,1998.0,Kunoichi: Lady Ninja,,,,
8103,1997.0,National Geographic: Asteroids: Deadly Impact,,,,
8104,1999.0,Giving It Up,90 min,movie,4.3,306
8105,2003.0,The Jungle Book 2,72 min,movie,5.4,"14,354"
8106,2005.0,Alien Apocalypse,88 min,movie,4.5,"3,673"
8107,1987.0,Predator: Collector's Edition,,,,
8108,2001.0,Monsters,,movie,5.5,13
8109,2005.0,Brothers in Arms,85 min,movie,2.3,"1,654"
8110,2001.0,Love the Hard Way,104 min,movie,6.4,"2,324"
8111,1978.0,Mork & Mindy: Season 1,,,,
8112,1958.0,Big Deal on Madonna Street,106 min,movie,8.0,"8,668"
8113,1994.0,Sweet Valley High: Season 1,,,,
8114,1999.0,A Man,116 min,movie,5.9,"1,709"
8115,2000.0,Virgin Fleet,,,,
8116,2002.0,The Sopranos: Season 4,,,,
8117,1982.0,Pink Floyd: The Wall,95 min,movie,8.1,"73,076"
8118,1997.0,Spawn: The Movie,,,,
8119,2002.0,Detour,70 min,movie,7.4,19
8120,1987.0,Promised Land,102 min,movie,5.7,"1,065"
8121,1999.0,Search for the Great Sharks: IMAX,,,,
8122,1998.0,A Bright Shining Lie,118 min,movie,6.4,"1,359"
8123,2002.0,Ballistic: Ecks vs. Sever,91 min,movie,3.7,"18,607"
8124,2003.0,May,,movie,,
8125,1995.0,Wedding Peach,24 min,series,6.1,164
8126,1978.0,I Wanna Hold Your Hand,104 min,movie,6.8,"4,074"
8127,2005.0,The Work of Director Stephane Sednaoui,200 min,movie,7.4,168
8128,1968.0,Five Card Stud,,,,
8129,1971.0,Little Murders,108 min,movie,7.0,"2,307"
8130,2000.0,Gothic Industrial Madness,,,,
8131,1974.0,The Conversation,113 min,movie,7.8,"92,663"
8132,2000.0,The Crimson Code,,,,
8133,2004.0,Yu-Gi-Oh!: Season 1,,,,
8134,2003.0,Deacons for Defense,78 min,movie,7.0,403
8135,1955.0,The End of the Affair,105 min,movie,6.7,"1,021"
8136,2000.0,BoyFriends,,,,
8137,1968.0,Lost in Space: Season 3: Vol. 2,,,,
8138,2004.0,Fleetwood Mac: Live in Boston,,movie,,
8139,2002.0,The Best of the Bachelor,,,,
8140,1997.0,Hercules: The Legendary Journeys: Season 4,,,,
8141,1985.0,Stephen King's Cat's Eye,,,,
8142,2003.0,Pat Metheny: Speaking of Now: Live,,,,
8143,1940.0,The Mark of Zorro,94 min,movie,7.5,"8,956"
8144,2004.0,Shawn Michaels: Boyhood Dream,,movie,6.3,20
8145,2004.0,Girlfriend,126 min,movie,3.2,323
8146,1998.0,The Land Before Time VI: The Secret of Saurus Rock,77 min,movie,5.9,"3,092"
8147,2000.0,The Immortal,60 min,series,5.0,218
8148,1990.0,I Love You to Death,97 min,movie,6.4,"12,762"
8149,2002.0,Roger Dodger,106 min,movie,6.9,"16,596"
8150,1937.0,Alfred Hitchcock: Young & Innocent / The Cheney Vase,,,,
8151,1998.0,Depeche Mode: The Videos '86-'98,,,,
8152,1983.0,Strange Invaders,92 min,movie,5.5,"2,455"
8153,1999.0,The Coroner,74 min,movie,2.6,421
8154,1964.0,The Misadventures of Merlin Jones,91 min,movie,6.4,598
8155,1978.0,The Mayor of Casterbridge,350 min,series,8.4,231
8156,1990.0,Leatherface: The Texas Chainsaw Massacre III,,,,
8157,2000.0,Call to Witness,59 min,movie,,
8158,1989.0,Skin Deep,97 min,movie,6.2,"3,704"
8159,1977.0,Annie Hall,93 min,movie,8.0,"244,583"
8160,2002.0,Halloween: Resurrection,94 min,movie,4.0,"35,865"
8161,2004.0,Helter Skelter: Director's Cut,,,,
8162,1996.0,Get on the Bus,120 min,movie,6.7,"4,736"
8163,2004.0,Two Brothers,109 min,movie,7.1,"13,924"
8164,2000.0,Epicenter,102 min,movie,3.4,"1,195"
8165,2005.0,Dot the I,,,,
8166,1985.0,The Care Bears Movie,77 min,movie,5.6,"4,969"
8167,2002.0,The Twilight Zone: Season 1,,,,
8168,1956.0,Friendly Persuasion,137 min,movie,7.4,"6,056"
8169,2000.0,Esther Kahn,142 min,movie,6.7,837
8170,1979.0,Fascination,80 min,movie,6.0,"2,225"
8171,1995.0,Boys on the Side,115 min,movie,6.5,"11,437"
8172,1999.0,Oklahoma!,180 min,movie,7.9,"1,731"
8173,1979.0,Buck Rogers in the 25th Century: The Complete Epic Series,,,,
8174,2001.0,Bully,108 min,movie,6.9,"33,340"
8175,1964.0,The Twilight Zone: Vol. 28,,,,
8176,1997.0,The Locusts,124 min,movie,6.2,"1,572"
8177,1988.0,Gorillas in the Mist,129 min,movie,7.0,"23,153"
8178,1997.0,Breakdown,93 min,movie,6.9,"46,862"
8179,1996.0,Slaves to the Underground,,,,
8180,1993.0,Warlock: The Armageddon,98 min,movie,5.4,"5,174"
8181,1995.0,The Net,114 min,movie,5.9,"58,312"
8182,1998.0,In Heaven as it is on Earth,,,,
8183,1967.0,I Am Curious: Blue,,,,
8184,1972.0,Female Convict Scorpion: Jailhouse 41,,,,
8185,2001.0,Final Fantasy Unlimited,24 min,series,6.0,600
8186,1963.0,The Twilight Zone: Vol. 21,,,,
8187,1999.0,SpongeBob SquarePants: The Seascape Capers,,,,
8188,1994.0,He's a Woman,107 min,movie,7.3,833
8189,1996.0,Stealing Beauty,118 min,movie,6.6,"24,874"
8190,1960.0,Butterfield 8,109 min,movie,6.4,"5,538"
8191,1998.0,Horatio Hornblower,93 min,movie,8.2,"4,797"
8192,2001.0,All Over the Guy,95 min,movie,6.5,"4,376"
8193,2000.0,Pray for Power,,,,
8194,2002.0,Madison,85 min,movie,7.1,68
8195,1998.0,Lust for Frankenstein,82 min,movie,3.3,265
8196,2004.0,Annahat,,,,
8197,2004.0,Deadwood: Season 1,,,,
8198,2002.0,Smothered,17 min,movie,,
8199,1985.0,The Purple Rose of Cairo,82 min,movie,7.7,"44,963"
8200,2000.0,The Right Temptation,95 min,movie,5.4,"1,035"
8201,2003.0,Final Examination,98 min,movie,3.0,727
8202,1999.0,The Last Marshal,102 min,movie,5.3,317
8203,1975.0,The Best of Baretta,,,,
8204,1981.0,Das Boot,149 min,movie,8.3,"221,765"
8205,1996.0,Strip for Action,,,,
8206,1995.0,All Things Fair,130 min,movie,6.9,"5,438"
8207,2001.0,Discovering Egypt,,,,
8208,1949.0,The Red Pony,89 min,movie,6.4,779
8209,2004.0,Pablo Francisco: Bits and Pieces,50 min,movie,8.0,773
8210,2005.0,Constantine: Bonus Material,,,,
8211,2004.0,Penn & Teller: Bullsh*t!: Season 2,,,,
8212,1999.0,Contract Killer,,,,
8213,2000.0,Gundam Wing,,,,
8214,2004.0,Wing Chun: Fighting Art,,,,
8215,1996.0,Spy Hard,81 min,movie,5.4,"35,112"
8216,2003.0,Dummy,8 min,movie,6.2,12
8217,1974.0,The Groove Tube,75 min,movie,5.9,"1,855"
8218,2000.0,Elton John: One Night Only: The Greatest Hits Live,,,,
8219,1988.0,Clean and Sober,124 min,movie,6.7,"5,369"
8220,1930.0,Jack Benny Collection,,,,
8221,1995.0,The Perez Family,113 min,movie,6.0,"2,042"
8222,1992.0,Pom Pom & Hot Hot,,,,
8223,1995.0,Oingo Boingo: Farewell,,,,
8224,2003.0,Dragon Ball Z: Fusion,,,,
8225,1997.0,Full Alert,98 min,movie,6.8,886
8226,2000.0,Buffy the Vampire Slayer: Season 5,,,,
8227,2004.0,Blue's Clues: Bluestock,,,,
8228,2003.0,Please Twins,30 min,series,6.7,475
8229,2003.0,Tenacious D: Complete Masterworks,,,,
8230,2000.0,Life-Size,101 min,movie,5.6,"6,968"
8231,2002.0,Hop,106 min,movie,6.9,424
8232,1997.0,The Edge,117 min,movie,6.9,"65,784"
8233,1968.0,Destroy All Monsters,88 min,movie,6.5,"4,726"
8234,2003.0,Main Prem Ki Diwani Hoon,197 min,movie,4.0,"4,003"
8235,1991.0,Rumpole of the Bailey: Series 6,,,,
8236,1951.0,Happy Go Lovely,97 min,movie,6.5,672
8237,2000.0,Weird Al Yankovic: Live!,,,,
8238,1995.0,French Twist,104 min,movie,6.4,"4,410"
8239,1994.0,The Getaway,115 min,movie,5.8,"16,467"
8240,1954.0,Lassie: The 50th TV Anniversary Collector's Edition,,,,
8241,1993.0,Sharpe 2: Sharpe's Eagle,,,,
8242,1996.0,Dokken: One Live Night,,movie,8.1,16
8243,1996.0,Eddie,100 min,movie,5.2,"9,041"
8244,1998.0,Desert Blue,90 min,movie,6.2,"2,032"
8245,1949.0,Under Capricorn,117 min,movie,6.2,"5,916"
8246,1958.0,South Pacific,157 min,movie,6.8,"7,688"
8247,1980.0,The First Deadly Sin,112 min,movie,5.9,"1,668"
8248,1969.0,Dark Shadows: Vol. 16,,,,
8249,1984.0,Genesis Climber Mospeada,,,,
8250,2001.0,The Order,89 min,movie,4.6,"7,590"
8251,1998.0,Nazca: Eternal Power,,,,
8252,1982.0,Nature: Birds,,,,
8253,1998.0,Brain Drain,95 min,movie,5.9,142
8254,1984.0,The Flamingo Kid,100 min,movie,6.2,"4,736"
8255,2002.0,West Point: The First 200 Years,117 min,movie,,
8256,2000.0,The Moody Blues: Hall of Fame: Live from the Royal Albert Hall,81 min,movie,8.4,59
8257,1998.0,Totally Confused,88 min,movie,5.7,162
8258,2002.0,National Lampoon's Van Wilder: Bonus Material,,,,
8259,1994.0,On Deadly Ground,101 min,movie,4.6,"21,438"
8260,1957.0,Crime of Passion,,,,
8261,2001.0,What Time is It There?,116 min,movie,7.3,"4,349"
8262,1994.0,Imaginary Crimes,107 min,movie,6.4,"1,311"
8263,2003.0,Frasier: The Final Season,,,,
8264,1921.0,The Three Musketeers,119 min,movie,6.9,806
8265,1995.0,Frank and Ollie,89 min,movie,7.8,524
8266,2001.0,The Pornographer,108 min,movie,5.2,"2,219"
8267,1981.0,Do You Remember Dolly Bell?,110 min,movie,7.7,"5,269"
8268,2005.0,Muay Thai: Ultimate Fights,,,,
8269,1997.0,Riverdance,,,,
8270,1982.0,They Call Me Bruce?,87 min,movie,5.7,"1,359"
8271,2004.0,Edgeplay: A Film About the Runaways,,,,
8272,1960.0,The Andy Griffith Show: Season 1,,,,
8273,2001.0,Avalanche Alley,90 min,movie,4.2,227
8274,1930.0,Jean Cocteau's Orphic Trilogy,,,,
8275,1991.0,The Doors: Bonus Material,,,,
8276,2004.0,Hank Williams: Honky Tonk Blues,,,,
8277,2000.0,The Road to El Dorado,89 min,movie,6.9,"79,822"
8278,1997.0,In the Flesh,105 min,movie,5.1,87
8279,1985.0,Carpenters: Gold: Greatest Hits,,,,
8280,2000.0,South Park: The Chef Experience,,,,
8281,1999.0,World Class Trains,55 min,series,7.0,6
8282,1994.0,Babylon 5: Season 2,,,,
8283,2003.0,Let It Rock: Vol. 1,,,,
8284,1967.0,Gruesome Twosome,72 min,movie,5.0,845
8285,1970.0,Anand,,,,
8286,2003.0,Warren Miller's: Storm,,,,
8287,1993.0,Beethoven's 2nd,89 min,movie,4.9,"24,645"
8288,1997.0,Solomon: The Bible,,,,
8289,1998.0,The X-Files: Season 6,,,,
8290,1995.0,Truman,135 min,movie,7.2,"2,066"
8291,1992.0,Lady Dragon,97 min,movie,5.2,394
8292,2004.0,Star Wars: Clone Wars: Vol. 1,,,,
8293,1955.0,Guys and Dolls,150 min,movie,7.2,"14,673"
8294,2003.0,Remember Me,125 min,movie,6.4,"3,897"
8295,2003.0,Holes,117 min,movie,7.0,"73,391"
8296,1980.0,Metropolitan Opera: G. Puccini: Manon Lescaut,,,,
8297,1996.0,Beyond Silence,109 min,movie,7.4,"3,989"
8298,2002.0,CKY3,,,,
8299,1982.0,National Lampoon's Class Reunion,,,,
8300,1978.0,The Tree of Wooden Clogs,186 min,movie,7.9,"5,037"
8301,2003.0,The Haunted Mansion,88 min,movie,5.0,"40,276"
8302,1982.0,Tenebre,,,,
8303,1994.0,Pom Poko,119 min,movie,7.3,"21,219"
8304,1970.0,Duel,,movie,,
8305,1997.0,In Praise of Older Women,105 min,movie,6.2,301
8306,1999.0,Blowin' Smoke,,,,
8307,2000.0,Franklin and the Green Knight: The Movie,75 min,movie,6.9,91
8308,1947.0,Fun and Fancy Free,73 min,movie,6.6,"6,454"
8309,2000.0,Go Shogun: The Time Etranger,,,,
8310,2003.0,P.S. Your Cat is Dead!,,,,
8311,2004.0,Silver City,128 min,movie,6.0,"3,711"
8312,1995.0,Jury Duty,88 min,movie,4.3,"7,242"
8313,1977.0,The Many Adventures of Winnie the Pooh,74 min,movie,7.6,"31,065"
8314,1994.0,Red Shoe Diaries: Hotline,,,,
8315,1989.0,Wicked City,,,,
8316,1999.0,Drive Me Crazy,91 min,movie,5.8,"17,569"
8317,1997.0,Grosse Pointe Blank,107 min,movie,7.3,"85,018"
8318,1957.0,Forty Guns,80 min,movie,7.0,"4,369"
8319,1998.0,A True Mob Story,112 min,movie,6.4,391
8320,1995.0,Cold Comfort Farm,105 min,movie,7.3,"6,329"
8321,2003.0,Lone Wolf and Cub 2: Baby Cart at the River Styx,,,,
8322,2003.0,Flesh for the Beast,89 min,movie,3.4,"1,122"
8323,2003.0,Death of a Dynasty,92 min,movie,3.6,311
8324,1996.0,The Bible Collection: Moses,,,,
8325,1987.0,Throw Momma From the Train,88 min,movie,6.3,"32,270"
8326,1998.0,Jackie Chan's Who Am I,,,,
8327,1975.0,One Flew Over the Cuckoo's Nest,133 min,movie,8.7,"875,648"
8328,2002.0,Dog Soldiers,105 min,movie,6.8,"53,363"
8329,1977.0,Airport '77 / The Concorde: Airport '79: Double Feature,,,,
8330,2000.0,Trading Spaces: Viewer's Choice,,,,
8331,1967.0,The Fearless Vampire Killers,91 min,movie,7.2,"28,337"
8332,1998.0,Young and Dangerous: The Prequel,,,,
8333,2004.0,The Grudge,91 min,movie,5.9,"135,901"
8334,1997.0,Conspiracy Theory,135 min,movie,6.7,"90,677"
8335,1962.0,I Fidanzati,,,,
8336,1987.0,Married... with Children: Season 2,,,,
8337,1990.0,Quigley Down Under,119 min,movie,6.9,"18,759"
8338,2004.0,Bill Hicks Live: Satirist,210 min,movie,8.5,207
8339,2000.0,Where the Heart Is,120 min,movie,6.8,"30,984"
8340,1987.0,Rendez-vous,,,,
8341,1988.0,Mr. North,93 min,movie,5.9,"1,072"
8342,1990.0,Shogun's Samurai,,movie,,
8343,1999.0,Just a Little Harmless Sex,,,,
8344,1976.0,The Man Who Fell to Earth,139 min,movie,6.7,"22,616"
8345,2002.0,Stone Reader,127 min,movie,7.7,518
8346,1964.0,What a Way to Go!,111 min,movie,7.0,"3,868"
8347,1997.0,As Time Goes By: Series 6,,,,
8348,2004.0,Baby Einstein: Baby Noah,,movie,7.1,29
8349,1977.0,Herbie Goes to Monte Carlo,105 min,movie,5.6,"6,438"
8350,1998.0,Stalker,140 min,movie,,
8351,1983.0,Kennedy,282 min,series,7.9,476
8352,2002.0,The Mystic Masseur,,,,
8353,1999.0,The Best of Film Noir,120 min,movie,6.5,75
8354,2003.0,Da Ali G Show: Season 1,,,,
8355,2005.0,UFC 52: Ultimate Fighting Championship: Randy Couture vs. Chuck Liddell,,,,
8356,2004.0,My Father and I,,,,
8357,1995.0,The Bridges of Madison County,135 min,movie,7.6,"69,405"
8358,2002.0,All Around the Town,95 min,movie,5.4,316
8359,1985.0,A Polish Vampire in Burbank,,,,
8360,1999.0,Parting Shots,,,,
8361,1939.0,Gulliver's Travels,76 min,movie,6.7,"3,682"
8362,1991.0,Lee Rock,128 min,movie,7.1,572
8363,1982.0,Trail of the Pink Panther,96 min,movie,5.0,"9,157"
8364,1996.0,National Geographic: Inside American Power: The White House,,,,
8365,2001.0,Laughing Out Loud: Vol. 5,,,,
8366,1993.0,Deception,85 min,movie,,
8367,2005.0,Family Guy: Live in Las Vegas,,,,
8368,1993.0,Wild Palms,300 min,series,7.2,"1,872"
8369,1991.0,Ring of Fire: IMAX,,,,
8370,1994.0,The Hudsucker Proxy,111 min,movie,7.2,"74,893"
8371,1985.0,Lust in the Dust,,,,
8372,1987.0,Police Academy 4: Citizens on Patrol,88 min,movie,5.0,"38,887"
8373,1994.0,This Is Kung Fu,,,,
8374,1995.0,Jane Doe,92 min,movie,5.0,243
8375,2003.0,Baberellas,80 min,movie,4.3,280
8376,2000.0,Unbreakable,106 min,movie,7.3,"374,663"
8377,1999.0,Felicia's Journey,116 min,movie,7.0,"7,279"
8378,2005.0,The Best Thief in the World,,,,
8379,2001.0,Enemy at the Gates,131 min,movie,7.6,"233,128"
8380,2004.0,Beyond the Movie: Troy,53 min,movie,6.1,15
8381,1992.0,Tetsuo 2: Body Hammer,,,,
8382,1934.0,The Thin Man,91 min,movie,8.0,"24,729"
8383,1997.0,Angels in the Endzone,88 min,movie,4.7,801
8384,2001.0,3000 Miles to Graceland,125 min,movie,6.0,"42,735"
8385,1999.0,Mistress Club,,,,
8386,2002.0,The Alien Saga,108 min,movie,7.7,368
8387,2002.0,Minority Report,145 min,movie,7.6,"487,668"
8388,1984.0,The Cotton Club,127 min,movie,6.5,"15,744"
8389,2002.0,Russian Ark,99 min,movie,7.4,"18,126"
8390,1966.0,Surfin' Shorts,,,,
8391,1969.0,Carol Channing and Pearl Bailey: On Broadway,60 min,movie,7.9,32
8392,2001.0,The American President,,,,
8393,2004.0,Ladder 49,115 min,movie,6.5,"53,883"
8394,2001.0,Marilyn Manson: Birth of the Anti-Christ,,,,
8395,1997.0,Faster Than Sound: Nova,,,,
8396,1991.0,Surviving Desire,,,,
8397,1967.0,Clambake,99 min,movie,5.6,"2,211"
8398,2003.0,5 Sides of a Coin,70 min,movie,8.2,86
8399,1999.0,B Monkey,,,,
8400,2004.0,Kingdom Hospital: The Complete Series,,,,
8401,1997.0,Teenage Catgirls in Heat,,,,
8402,2003.0,The Young Visiters,90 min,movie,7.0,437
8403,2004.0,Bound by Lies,,,,
8404,1996.0,Gulliver's Travels,186 min,series,7.0,"5,876"
8405,1987.0,Down and Out in Beverly Hills,30 min,series,6.0,30
8406,1991.0,Swordsman 2,,,,
8407,1972.0,Raw Meat,87 min,movie,6.0,"3,428"
8408,2002.0,National Geographic: Super Croc,,,,
8409,1987.0,The Pick-up Artist,81 min,movie,5.3,"6,216"
8410,1933.0,Hallelujah,82 min,movie,7.0,653
8411,2004.0,Eminem AKA,75 min,movie,7.0,273
8412,2004.0,Springtime in a Small Town,,,,
8413,2003.0,Girl with a Pearl Earring,100 min,movie,6.9,"70,164"
8414,1952.0,Adventures of Superman: Season 1,,,,
8415,1976.0,Land of the Lost: Season 3,,,,
8416,1995.0,Weather Woman,,,,
8417,2001.0,3 A.M.,92 min,movie,5.8,"1,176"
8418,1995.0,White Man's Burden,89 min,movie,5.2,"4,410"
8419,2001.0,Children of the Corn 7: Revelation,,,,
8420,2004.0,Star Wars Animated Adventures: Droids,,,,
8421,2002.0,Bear in the Big Blue House: Dance Party!,,,,
8422,1998.0,Thomas & Friends: Cranky Bugs,,,,
8423,2002.0,Pokemon 4Ever,,,,
8424,1998.0,One Man's Hero,,,,
8425,2000.0,Picking Up the Pieces,95 min,movie,4.8,"3,376"
8426,1981.0,The Dukes of Hazzard: Season 4,,,,
8427,2001.0,Finder's Fee,100 min,movie,6.4,"2,076"
8428,2000.0,The Original Kings of Comedy,115 min,movie,6.9,"5,197"
8429,1991.0,Bill & Ted's Bogus Journey,93 min,movie,6.3,"60,373"
8430,1996.0,Gundam: The 08th MS Team: The Movie: Miller's Report,,,,
8431,2001.0,The Wedding Video,,,,
8432,1971.0,Get Carter,112 min,movie,7.4,"27,478"
8433,2000.0,The American Nightmare,73 min,movie,7.4,"1,666"
8434,2000.0,My 5 Wives,100 min,movie,4.6,"1,397"
8435,1998.0,Urban Ghost Story,82 min,movie,5.5,589
8436,2005.0,Classic Cartoon Favorites: Starring Mickey,,,,
8437,1998.0,Soldier,99 min,movie,6.0,"50,366"
8438,1998.0,Friends: Season 5,,,,
8439,2000.0,Shark Attack 2,98 min,movie,3.1,"2,242"
